HS92,HS96,HS02,HS07,HS12,HS17,BEC4,SITC1,SITC2,SITC3,SITC4,,,,,
160414,160414,160414,160414,160414,160414,122,03201,09801,03713,03713,,,,,
160414,160414,160414,160414,160414,160414,122,0533,09801,03713,03713,,,,,
160414,160414,160414,160414,160414,160414,122,05552,09801,03713,03713,,,,,
160415,160415,160415,160415,160415,160415,122,03201,0371,03714,03714,,,,,
160415,160415,160415,160415,160415,160415,122,0138,09801,03714,03714,,,,,
160415,160415,160415,160415,160415,160415,122,03201,09801,03714,03714,,,,,
160415,160415,160415,160415,160415,160415,122,0533,09801,03714,03714,,,,,
160415,160415,160415,160415,160415,160415,122,05552,09801,03714,03714,,,,,
160416,160416,160416,160416,160416,160416,122,03201,0371,03715,03715,,,,,
160416,160416,160416,160416,160416,160416,122,0138,09801,03715,03715,,,,,
160416,160416,160416,160416,160416,160416,122,03201,09801,03715,03715,,,,,
160416,160416,160416,160416,160416,160416,122,0533,09801,03715,03715,,,,,
160416,160416,160416,160416,160416,160416,122,05552,09801,03715,03715,,,,,
160419,160419,160419,160419,160417,160417,122,03201,0371,03715,03715,,,,,
160419,160419,160419,160419,160417,160417,122,0138,09801,03715,03715,,,,,
160419,160419,160419,160419,160417,160417,122,03201,09801,03715,03715,,,,,
160419,160419,160419,160419,160417,160417,122,0533,09801,03715,03715,,,,,
160419,160419,160419,160419,160417,160417,122,05552,09801,03715,03715,,,,,
160419,160419,160419,160419,160419,160418,122,03201,0371,03715,03715,,,,,
160419,160419,160419,160419,160419,160418,122,0138,09801,03715,03715,,,,,
160419,160419,160419,160419,160419,160418,122,03201,09801,03715,03715,,,,,
160419,160419,160419,160419,160419,160418,122,0533,09801,03715,03715,,,,,
160419,160419,160419,160419,160419,160418,122,05552,09801,03715,03715,,,,,
160419,160419,160419,160419,160419,160419,122,03201,0371,03715,03715,,,,,
160419,160419,160419,160419,160419,160419,122,0138,09801,03715,03715,,,,,
160419,160419,160419,160419,160419,160419,122,03201,09801,03715,03715,,,,,
160419,160419,160419,160419,160419,160419,122,0533,09801,03715,03715,,,,,
160419,160419,160419,160419,160419,160419,122,05552,09801,03715,03715,,,,,
160420,160420,160420,160420,160420,160420,122,03201,0371,03716,03716,,,,,
160420,160420,160420,160420,160420,160420,122,0138,09801,03716,03716,,,,,
160420,160420,160420,160420,160420,160420,122,03201,09801,03716,03716,,,,,
160420,160420,160420,160420,160420,160420,122,0533,09801,03716,03716,,,,,
160420,160420,160420,160420,160420,160420,122,05552,09801,03716,03716,,,,,
160430,160430,160430,160430,160431,160431,122,03201,0371,03717,03717,,,,,
160430,160430,160430,160430,160432,160432,122,03201,0371,03717,03717,,,,,
160510,160510,160510,160510,030614,030614,122,03202,0372,03721,03721,,,,,
160510,160510,160510,160510,030614,030614,122,0138,09801,03721,03721,,,,,
160510,160510,160510,160510,030614,030614,122,03201,09801,03721,03721,,,,,
160510,160510,160510,160510,030614,030614,122,0533,09801,03721,03721,,,,,
160510,160510,160510,160510,030614,030614,122,05552,09801,03721,03721,,,,,
160510,160510,160510,160510,030624,030633,122,03202,0372,03721,03721,,,,,
160510,160510,160510,160510,030624,030633,122,0138,09801,03721,03721,,,,,
160510,160510,160510,160510,030624,030633,122,03201,09801,03721,03721,,,,,
160510,160510,160510,160510,030624,030633,122,0533,09801,03721,03721,,,,,
160510,160510,160510,160510,030624,030633,122,05552,09801,03721,03721,,,,,
160510,160510,160510,160510,030624,030693,122,03202,0372,03721,03721,,,,,
160510,160510,160510,160510,030624,030693,122,0138,09801,03721,03721,,,,,
160510,160510,160510,160510,030624,030693,122,03201,09801,03721,03721,,,,,
160510,160510,160510,160510,030624,030693,122,0533,09801,03721,03721,,,,,
160510,160510,160510,160510,030624,030693,122,05552,09801,03721,03721,,,,,
160510,160510,160510,160510,160510,160510,122,03202,0372,03721,03721,,,,,
160510,160510,160510,160510,160510,160510,122,0138,09801,03721,03721,,,,,
160510,160510,160510,160510,160510,160510,122,03201,09801,03721,03721,,,,,
